Index	Lat			Lon			Icon	Name	Description	Notes	URL	Link Text	Altitude (m)	Distance (km)	Speed (m/s)	Course (°)	Time	HDOP	VDOP	PDOP	Satellites	Fix
3299	51.797134	N	51° 47.828040' N	12.594814	E	12° 35.688840' E					""		67.900000	103.953572	6.748733	212.728882	44394.613565	0.000000	0.000000	0.000000	-1	Unknown
3300	51.797086	N	51° 47.825160' N	12.594728	E	12° 35.683680' E					""		67.900000	103.961547	3.987665	227.934280	44394.613588	0.000000	0.000000	0.000000	-1	Unknown
3301	51.797030	N	51° 47.821800' N	12.594585	E	12° 35.675100' E					""		67.900000	103.973200	6.513587	234.474060	44394.613623	0.000000	0.000000	0.000000	-1	Unknown
3302	51.796531	N	51° 47.791860' N	12.593738	E	12° 35.624280' E					""		67.900000	104.053736	2.675543	228.263885	44394.613831	0.000000	0.000000	0.000000	-1	Unknown
3303	51.796482	N	51° 47.788920' N	12.593640	E	12° 35.618400' E					""		68.000000	104.062412	8.676079	231.045731	44394.613843	0.000000	0.000000	0.000000	-1	Unknown
3304	51.796296	N	51° 47.777760' N	12.593338	E	12° 35.600280' E					""		68.000000	104.091755	5.548520	222.069931	44394.613912	0.000000	0.000000	0.000000	-1	Unknown
3305	51.796102	N	51° 47.766120' N	12.592986	E	12° 35.579160' E					""		68.100000	104.124215	4.897799	228.766800	44394.613993	0.000000	0.000000	0.000000	-1	Unknown
3306	51.795931	N	51° 47.755860' N	12.592618	E	12° 35.557080' E					""		68.200000	104.155905	5.369161	234.512405	44394.614062	0.000000	0.000000	0.000000	-1	Unknown
3307	51.795795	N	51° 47.747700' N	12.592272	E	12° 35.536320' E					""		68.300000	104.184130	8.257132	239.182785	44394.614120	0.000000	0.000000	0.000000	-1	Unknown
3308	51.795707	N	51° 47.742420' N	12.591952	E	12° 35.517120' E					""		68.400000	104.208241	9.212757	245.743164	44394.614178	0.000000	0.000000	0.000000	-1	Unknown
3309	51.795675	N	51° 47.740500' N	12.591776	E	12° 35.506560' E					""		68.500000	104.220871	6.447184	253.962799	44394.614213	0.000000	0.000000	0.000000	-1	Unknown
3310	51.795660	N	51° 47.739600' N	12.591620	E	12° 35.497200' E					""		68.600000	104.231740	5.434620	261.162964	44394.614236	0.000000	0.000000	0.000000	-1	Unknown
3311	51.795551	N	51° 47.733060' N	12.590852	E	12° 35.451120' E					""		68.800000	104.285989	4.989801	258.417175	44394.614375	0.000000	0.000000	0.000000	-1	Unknown
3312	51.795495	N	51° 47.729700' N	12.590533	E	12° 35.431980' E					""		68.900000	104.308819	4.608900	250.236176	44394.614433	0.000000	0.000000	0.000000	-1	Unknown
3313	51.795471	N	51° 47.728260' N	12.590331	E	12° 35.419860' E					""		68.900000	104.322981	6.085627	254.074783	44394.614468	0.000000	0.000000	0.000000	-1	Unknown
3314	51.795424	N	51° 47.725440' N	12.590206	E	12° 35.412360' E					""		68.900000	104.333052	2.166774	237.354172	44394.614502	0.000000	0.000000	0.000000	-1	Unknown
3315	51.795378	N	51° 47.722680' N	12.590030	E	12° 35.401800' E					""		68.900000	104.346207	7.362211	247.789581	44394.614525	0.000000	0.000000	0.000000	-1	Unknown
3316	51.795312	N	51° 47.718720' N	12.589869	E	12° 35.392140' E					""		68.900000	104.359506	3.808343	236.263260	44394.614572	0.000000	0.000000	0.000000	-1	Unknown
3317	51.795257	N	51° 47.715420' N	12.589762	E	12° 35.385720' E					""		69.000000	104.369084	4.290337	227.576096	44394.614595	0.000000	0.000000	0.000000	-1	Unknown
3318	51.795151	N	51° 47.709060' N	12.589627	E	12° 35.377620' E					""		69.000000	104.384105	3.246813	217.947693	44394.614653	0.000000	0.000000	0.000000	-1	Unknown
3319	51.795018	N	51° 47.701080' N	12.589415	E	12° 35.364900' E					""		69.000000	104.404896	7.511085	223.430099	44394.614699	0.000000	0.000000	0.000000	-1	Unknown
3320	51.794851	N	51° 47.691060' N	12.589210	E	12° 35.352600' E					""		69.000000	104.428237	3.527761	219.366531	44394.614757	0.000000	0.000000	0.000000	-1	Unknown
3321	51.794779	N	51° 47.686740' N	12.589165	E	12° 35.349900' E					""		69.000000	104.436830	4.547634	205.081421	44394.614780	0.000000	0.000000	0.000000	-1	Unknown
3322	51.794741	N	51° 47.684460' N	12.589117	E	12° 35.347020' E					""		69.100000	104.442198	5.368002	217.998337	44394.614792	0.000000	0.000000	0.000000	-1	Unknown
3323	51.794668	N	51° 47.680080' N	12.588955	E	12° 35.337300' E					""		69.200000	104.455998	3.881207	232.964142	44394.614838	0.000000	0.000000	0.000000	-1	Unknown
3324	51.794597	N	51° 47.675820' N	12.588836	E	12° 35.330160' E					""		69.400000	104.467382	2.452268	230.541229	44394.614884	0.000000	0.000000	0.000000	-1	Unknown
3325	51.794582	N	51° 47.674920' N	12.588791	E	12° 35.327460' E					""		69.400000	104.470901	3.519535	241.677414	44394.614896	0.000000	0.000000	0.000000	-1	Unknown
3326	51.794652	N	51° 47.679120' N	12.588265	E	12° 35.295900' E					""		69.200000	104.507945	3.091555	286.741913	44394.615023	0.000000	0.000000	0.000000	-1	Unknown
3327	51.794685	N	51° 47.681100' N	12.588184	E	12° 35.291040' E					""		69.200000	104.514623	1.220159	291.403564	44394.615069	0.000000	0.000000	0.000000	-1	Unknown
3328	51.794700	N	51° 47.682000' N	12.588202	E	12° 35.292120' E					""		69.200000	104.516702	0.130890	31.736008	44394.615104	0.000000	0.000000	0.000000	-1	Unknown
3329	51.794686	N	51° 47.681160' N	12.588169	E	12° 35.290140' E					""		69.300000	104.519457	0.695131	223.892883	44394.615208	0.000000	0.000000	0.000000	-1	Unknown
3330	51.794670	N	51° 47.680200' N	12.588167	E	12° 35.290020' E					""		69.300000	104.521244	1.786427	184.420761	44394.615220	0.000000	0.000000	0.000000	-1	Unknown
3331	51.794640	N	51° 47.678400' N	12.588229	E	12° 35.293740' E					""		69.300000	104.526663	2.709895	128.037933	44394.615243	0.000000	0.000000	0.000000	-1	Unknown
3332	51.794609	N	51° 47.676540' N	12.588348	E	12° 35.300880' E					""		69.300000	104.535554	4.445074	112.840744	44394.615266	0.000000	0.000000	0.000000	-1	Unknown
3333	51.794567	N	51° 47.674020' N	12.588591	E	12° 35.315460' E					""		69.400000	104.552925	2.747679	105.268372	44394.615312	0.000000	0.000000	0.000000	-1	Unknown
3334	51.794544	N	51° 47.672640' N	12.588666	E	12° 35.319960' E					""		69.400000	104.558689	5.763601	116.373878	44394.615324	0.000000	0.000000	0.000000	-1	Unknown
3335	51.794459	N	51° 47.667540' N	12.588694	E	12° 35.321640' E					""		69.400000	104.568345	2.142902	170.755661	44394.615370	0.000000	0.000000	0.000000	-1	Unknown
3336	51.794166	N	51° 47.649960' N	12.588336	E	12° 35.300160' E					""		69.600000	104.609228	4.718021	218.865662	44394.615486	0.000000	0.000000	0.000000	-1	Unknown
3337	51.794020	N	51° 47.641200' N	12.588193	E	12° 35.291580' E					""		69.700000	104.628230	5.977953	208.929153	44394.615544	0.000000	0.000000	0.000000	-1	Unknown
3338	51.793931	N	51° 47.635860' N	12.588089	E	12° 35.285340' E					""		69.700000	104.640454	3.335331	216.772385	44394.615590	0.000000	0.000000	0.000000	-1	Unknown
3339	51.793733	N	51° 47.623980' N	12.587816	E	12° 35.268960' E					""		69.700000	104.669421	7.582425	221.518341	44394.615660	0.000000	0.000000	0.000000	-1	Unknown
3340	51.793519	N	51° 47.611140' N	12.587575	E	12° 35.254500' E					""		69.700000	104.698453	4.640623	215.353912	44394.615752	0.000000	0.000000	0.000000	-1	Unknown
3341	51.793448	N	51° 47.606880' N	12.587456	E	12° 35.247360' E					""		69.700000	104.709837	5.561124	223.893677	44394.615787	0.000000	0.000000	0.000000	-1	Unknown
3342	51.793328	N	51° 47.599680' N	12.587342	E	12° 35.240520' E					""		69.700000	104.725331	6.176624	210.107040	44394.615833	0.000000	0.000000	0.000000	-1	Unknown
3343	51.793061	N	51° 47.583660' N	12.587032	E	12° 35.221920' E					""		69.600000	104.761923	4.470425	214.740295	44394.615926	0.000000	0.000000	0.000000	-1	Unknown
3344	51.792978	N	51° 47.578680' N	12.586914	E	12° 35.214840' E					""		69.500000	104.774226	6.846264	221.586502	44394.615961	0.000000	0.000000	0.000000	-1	Unknown
3345	51.792759	N	51° 47.565540' N	12.586646	E	12° 35.198760' E					""		69.400000	104.804801	6.026711	215.636993	44394.616030	0.000000	0.000000	0.000000	-1	Unknown
3346	51.792673	N	51° 47.560380' N	12.586576	E	12° 35.194560' E					""		69.400000	104.815519	2.324367	204.500809	44394.616065	0.000000	0.000000	0.000000	-1	Unknown
3347	51.792353	N	51° 47.541180' N	12.586232	E	12° 35.173920' E					""		69.600000	104.858297	3.549573	218.368561	44394.616169	0.000000	0.000000	0.000000	-1	Unknown
3348	51.792322	N	51° 47.539320' N	12.586161	E	12° 35.169660' E					""		69.600000	104.864281	5.983854	234.781082	44394.616181	0.000000	0.000000	0.000000	-1	Unknown
3349	51.792176	N	51° 47.530560' N	12.585952	E	12° 35.157120' E					""		69.800000	104.885989	6.377728	222.854355	44394.616238	0.000000	0.000000	0.000000	-1	Unknown
3350	51.792072	N	51° 47.524320' N	12.585780	E	12° 35.146800' E					""		70.000000	104.902550	3.340719	222.854416	44394.616296	0.000000	0.000000	0.000000	-1	Unknown
3351	51.792001	N	51° 47.520060' N	12.585716	E	12° 35.142960' E					""		70.000000	104.911599	2.990063	206.681641	44394.616331	0.000000	0.000000	0.000000	-1	Unknown
3352	51.791934	N	51° 47.516040' N	12.585682	E	12° 35.140920' E					""		69.900000	104.919416	2.584649	198.643066	44394.616366	0.000000	0.000000	0.000000	-1	Unknown
3353	51.791922	N	51° 47.515320' N	12.585620	E	12° 35.137200' E					""		69.900000	104.923889	1.587532	265.979065	44394.616389	0.000000	0.000000	0.000000	-1	Unknown
3354	51.792043	N	51° 47.522580' N	12.585255	E	12° 35.115300' E					""		69.800000	104.952403	1.265096	296.101624	44394.616528	0.000000	0.000000	0.000000	-1	Unknown
3355	51.792048	N	51° 47.522880' N	12.585263	E	12° 35.115780' E					""		69.800000	104.953186	0.111319	180.000000	44394.616586	0.000000	0.000000	0.000000	-1	Unknown
3356	51.792049	N	51° 47.522940' N	12.585253	E	12° 35.115180' E					""		69.800000	104.953883	0.070666	283.005371	44394.616725	0.000000	0.000000	0.000000	-1	Unknown
3357	51.792045	N	51° 47.522700' N	12.585272	E	12° 35.116320' E					""		69.800000	104.955265	0.000000	0.000000	44394.616887	0.000000	0.000000	0.000000	-1	Unknown
3358	51.792151	N	51° 47.529060' N	12.585111	E	12° 35.106660' E					""		69.700000	104.971455	0.466085	342.815369	44394.617130	0.000000	0.000000	0.000000	-1	Unknown
3359	51.792112	N	51° 47.526720' N	12.585198	E	12° 35.111880' E					""		69.700000	104.978853	0.586365	124.718170	44394.617708	0.000000	0.000000	0.000000	-1	Unknown
3360	51.792062	N	51° 47.523720' N	12.585242	E	12° 35.114520' E					""		69.600000	104.985190	0.392677	148.262497	44394.617789	0.000000	0.000000	0.000000	-1	Unknown
3361	51.792030	N	51° 47.521800' N	12.585155	E	12° 35.109300' E					""		69.600000	104.992160	2.072865	254.424026	44394.617928	0.000000	0.000000	0.000000	-1	Unknown
3362	51.792034	N	51° 47.522040' N	12.584819	E	12° 35.089140' E					""		69.600000	105.015299	0.963943	270.000000	44394.618194	0.000000	0.000000	0.000000	-1	Unknown
3363	51.792027	N	51° 47.521620' N	12.584803	E	12° 35.088180' E					""		69.600000	105.016648	0.498113	236.033691	44394.618241	0.000000	0.000000	0.000000	-1	Unknown
3364	51.792033	N	51° 47.521980' N	12.584828	E	12° 35.089680' E					""		69.600000	105.018494	0.130892	31.737522	44394.618356	0.000000	0.000000	0.000000	-1	Unknown
3365	51.792019	N	51° 47.521140' N	12.584744	E	12° 35.084640' E					""		69.600000	105.024484	0.354147	231.048477	44394.618681	0.000000	0.000000	0.000000	-1	Unknown
3366	51.792028	N	51° 47.521680' N	12.584739	E	12° 35.084340' E					""		69.600000	105.025544	0.116521	342.815308	44394.618819	0.000000	0.000000	0.000000	-1	Unknown
3367	51.792044	N	51° 47.522640' N	12.584775	E	12° 35.086500' E					""		69.700000	105.028596	0.179545	54.300323	44394.619016	0.000000	0.000000	0.000000	-1	Unknown
3368	51.792054	N	51° 47.523240' N	12.584765	E	12° 35.085900' E					""		69.700000	105.029905	0.523569	328.262482	44394.619051	0.000000	0.000000	0.000000	-1	Unknown
3369	51.792075	N	51° 47.524500' N	12.584778	E	12° 35.086680' E					""		69.700000	105.032408	0.490855	24.886011	44394.619132	0.000000	0.000000	0.000000	-1	Unknown
3370	51.792077	N	51° 47.524620' N	12.584811	E	12° 35.088660' E					""		69.700000	105.034691	0.499864	63.551132	44394.619190	0.000000	0.000000	0.000000	-1	Unknown
3371	51.792102	N	51° 47.526120' N	12.584776	E	12° 35.086560' E					""		69.700000	105.038373	0.527016	301.874786	44394.619236	0.000000	0.000000	0.000000	-1	Unknown
3372	51.792125	N	51° 47.527500' N	12.584790	E	12° 35.087400' E					""		69.700000	105.041108	0.233043	17.184652	44394.619282	0.000000	0.000000	0.000000	-1	Unknown
3373	51.792129	N	51° 47.527740' N	12.584820	E	12° 35.089200' E					""		69.700000	105.043221	0.922361	103.967957	44394.619317	0.000000	0.000000	0.000000	-1	Unknown
3374	51.792087	N	51° 47.525220' N	12.584792	E	12° 35.087520' E					""		69.700000	105.048279	0.346579	216.583557	44394.619363	0.000000	0.000000	0.000000	-1	Unknown
3375	51.792132	N	51° 47.527920' N	12.584929	E	12° 35.095740' E					""		69.700000	105.058959	0.130892	31.737467	44394.631227	0.000000	0.000000	0.000000	-1	Unknown
3376	51.792116	N	51° 47.526960' N	12.584982	E	12° 35.098920' E					""		69.700000	105.063020	0.832946	131.930389	44394.631343	0.000000	0.000000	0.000000	-1	Unknown
3377	51.792185	N	51° 47.531100' N	12.584909	E	12° 35.094540' E					""		69.700000	105.072199	0.261784	328.262573	44394.634491	0.000000	0.000000	0.000000	-1	Unknown
3378	51.792354	N	51° 47.541240' N	12.584457	E	12° 35.067420' E					""		69.700000	105.108565	3.192258	300.373871	44394.634572	0.000000	0.000000	0.000000	-1	Unknown
3379	51.792550	N	51° 47.553000' N	12.583994	E	12° 35.039640' E					""		69.700000	105.147195	6.149709	302.891357	44394.634664	0.000000	0.000000	0.000000	-1	Unknown
3380	51.792712	N	51° 47.562720' N	12.583643	E	12° 35.018580' E					""		69.600000	105.177349	4.104519	304.718536	44394.634757	0.000000	0.000000	0.000000	-1	Unknown
3381	51.792768	N	51° 47.566080' N	12.583498	E	12° 35.009880' E					""		69.600000	105.189119	5.680026	301.948547	44394.634780	0.000000	0.000000	0.000000	-1	Unknown
3382	51.793154	N	51° 47.589240' N	12.582654	E	12° 34.959240' E					""		69.500000	105.261391	4.888766	307.937592	44394.634965	0.000000	0.000000	0.000000	-1	Unknown
3383	51.793233	N	51° 47.593980' N	12.582458	E	12° 34.947480' E					""		69.500000	105.277499	4.216054	301.875458	44394.635000	0.000000	0.000000	0.000000	-1	Unknown
3384	51.793310	N	51° 47.598600' N	12.582108	E	12° 34.926480' E					""		69.500000	105.303076	9.218200	289.763000	44394.635046	0.000000	0.000000	0.000000	-1	Unknown
3385	51.793343	N	51° 47.600580' N	12.582047	E	12° 34.922820' E					""		69.600000	105.308656	2.789902	311.175262	44394.635069	0.000000	0.000000	0.000000	-1	Unknown
3386	51.793342	N	51° 47.600520' N	12.581974	E	12° 34.918440' E					""		69.600000	105.313683	5.027361	268.731232	44394.635081	0.000000	0.000000	0.000000	-1	Unknown
3387	51.793401	N	51° 47.604060' N	12.581352	E	12° 34.881120' E					""		69.900000	105.357009	6.141162	279.389282	44394.635185	0.000000	0.000000	0.000000	-1	Unknown
3388	51.793426	N	51° 47.605560' N	12.581232	E	12° 34.873920' E					""		69.900000	105.365727	3.140318	292.950378	44394.635220	0.000000	0.000000	0.000000	-1	Unknown
3389	51.793484	N	51° 47.609040' N	12.581080	E	12° 34.864800' E					""		70.000000	105.378024	3.310883	293.795135	44394.635266	0.000000	0.000000	0.000000	-1	Unknown
3390	51.793496	N	51° 47.609760' N	12.580980	E	12° 34.858800' E					""		70.000000	105.385037	3.506738	280.980072	44394.635289	0.000000	0.000000	0.000000	-1	Unknown
3391	51.793452	N	51° 47.607120' N	12.580519	E	12° 34.831140' E					""		70.000000	105.417153	5.919697	261.347626	44394.635370	0.000000	0.000000	0.000000	-1	Unknown
3392	51.793326	N	51° 47.599560' N	12.578841	E	12° 34.730460' E					""		70.300000	105.533534	4.920013	263.504303	44394.635637	0.000000	0.000000	0.000000	-1	Unknown
3393	51.793266	N	51° 47.595960' N	12.578333	E	12° 34.699980' E					""		70.300000	105.569142	5.710154	259.327118	44394.635706	0.000000	0.000000	0.000000	-1	Unknown
3394	51.793270	N	51° 47.596200' N	12.578191	E	12° 34.691460' E					""		70.400000	105.578929	4.893501	272.607727	44394.635729	0.000000	0.000000	0.000000	-1	Unknown
3395	51.793218	N	51° 47.593080' N	12.577550	E	12° 34.653000' E					""		70.600000	105.623441	4.469070	263.564240	44394.635845	0.000000	0.000000	0.000000	-1	Unknown
3396	51.793217	N	51° 47.593020' N	12.577455	E	12° 34.647300' E					""		70.600000	105.629983	6.541817	269.025024	44394.635856	0.000000	0.000000	0.000000	-1	Unknown
3397	51.793117	N	51° 47.587020' N	12.576199	E	12° 34.571940' E					""		70.600000	105.717173	5.457457	265.320038	44394.636088	0.000000	0.000000	0.000000	-1	Unknown
3398	51.793107	N	51° 47.586420' N	12.575795	E	12° 34.547700' E					""		70.600000	105.745012	6.817201	269.064392	44394.636146	0.000000	0.000000	0.000000	-1	Unknown
3399	51.793074	N	51° 47.584440' N	12.575521	E	12° 34.531260' E					""		70.600000	105.764231	8.761279	261.965851	44394.636192	0.000000	0.000000	0.000000	-1	Unknown
3400	51.793016	N	51° 47.580960' N	12.575228	E	12° 34.513680' E					""		70.500000	105.785413	6.133849	252.575592	44394.636238	0.000000	0.000000	0.000000	-1	Unknown
3401	51.792873	N	51° 47.572380' N	12.574382	E	12° 34.462920' E					""		70.300000	105.845797	6.717339	255.606613	44394.636343	0.000000	0.000000	0.000000	-1	Unknown
3402	51.792793	N	51° 47.567580' N	12.573696	E	12° 34.421760' E					""		70.200000	105.893862	6.473698	258.091614	44394.636435	0.000000	0.000000	0.000000	-1	Unknown
3403	51.792782	N	51° 47.566920' N	12.573526	E	12° 34.411560' E					""		70.200000	105.905631	5.884352	264.027740	44394.636458	0.000000	0.000000	0.000000	-1	Unknown
3404	51.792652	N	51° 47.559120' N	12.572597	E	12° 34.355820' E					""		70.200000	105.971211	5.768257	256.609741	44394.636574	0.000000	0.000000	0.000000	-1	Unknown
3405	51.792561	N	51° 47.553660' N	12.572164	E	12° 34.329840' E					""		70.400000	106.002698	4.145692	251.202682	44394.636644	0.000000	0.000000	0.000000	-1	Unknown
3406	51.792515	N	51° 47.550900' N	12.572096	E	12° 34.325760' E					""		70.400000	106.009636	3.469231	222.437332	44394.636667	0.000000	0.000000	0.000000	-1	Unknown
3407	51.792477	N	51° 47.548620' N	12.572078	E	12° 34.324680' E					""		70.400000	106.014044	4.407954	196.329483	44394.636678	0.000000	0.000000	0.000000	-1	Unknown
3408	51.792424	N	51° 47.545440' N	12.572074	E	12° 34.324440' E					""		70.400000	106.019951	5.906358	182.672638	44394.636690	0.000000	0.000000	0.000000	-1	Unknown
3409	51.792313	N	51° 47.538780' N	12.572112	E	12° 34.326720' E					""		70.400000	106.032581	6.315214	168.044586	44394.636713	0.000000	0.000000	0.000000	-1	Unknown
3410	51.792216	N	51° 47.532960' N	12.572103	E	12° 34.326180' E					""		70.400000	106.043397	5.407878	183.284485	44394.636736	0.000000	0.000000	0.000000	-1	Unknown
3411	51.792165	N	51° 47.529900' N	12.572059	E	12° 34.323540' E					""		70.500000	106.049832	3.176226	204.322601	44394.636759	0.000000	0.000000	0.000000	-1	Unknown
3412	51.792137	N	51° 47.528220' N	12.572009	E	12° 34.320540' E					""		70.500000	106.054476	2.322022	227.842560	44394.636782	0.000000	0.000000	0.000000	-1	Unknown
3413	51.791947	N	51° 47.516820' N	12.571418	E	12° 34.285080' E					""		70.300000	106.100337	6.964396	245.443802	44394.636910	0.000000	0.000000	0.000000	-1	Unknown
3414	51.791927	N	51° 47.515620' N	12.571288	E	12° 34.277280' E					""		70.300000	106.109560	4.519063	257.191132	44394.636944	0.000000	0.000000	0.000000	-1	Unknown
